order_id,order_date,status,customer_id,customer_name,customer_phone,customer_email,city,district,delivery_type,delivery_cost,payment_method,payment_status,payment_amount,currency,total_amount,items_json
طلب-107989,2025-03-03T14:32:00,ملغي,عميل-7989,أروى محمد,776940634,user826840@example.com,حجة,الحصبة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,708500.0,YER,708500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":221500.0,""total"":664500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":7000.0,""total"":21000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":10500.0,""total"":21000.0}]"
طلب-107990,2025-02-18T19:29:00,مرتجع,عميل-7990,يوسف طارق,775456400,user67934@example.com,ذمار,حدة,عادي,2000.0,محفظة إلكترونية,تم الدفع,125500.0,YER,125500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":12000.0,""total"":12000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":7500.0,""total"":22500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":44500.0,""total"":89000.0}]"
107991,2025-03-19T21:02:00,قيد الشحن,عميل-7991,يوسف طارق,777290231,user8578@example.com,تعز,شعوب,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,30500.0,YER,30500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":8500.0,""total"":25500.0}]"
طلب-107992,2025-04-13T04:38:00,قيد الانتظار,عميل-7992,أروى محمد,712872783,user818967@example.com,حجة,كريتر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,155000.0,YER,155000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":""٣١٥٠٠٫٠"",""total"":94500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":19500.0,""total"":58500.0}]"
طلب-107993,2025-04-14T21:46:00,ملغي,عميل-7993,يوسف طارق,735745018,user8250@example.com,تعز,شعوب,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,47000.0,YER,47000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":12000.0,""total"":24000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":7000.0,""total"":21000.0}]"
طلب-107994,2025-01-16T13:48:00,مرتجع,عميل-7994,أحمد محمد,709884033,user897825@example.com,عدن,حدة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,22000.0,YER,22000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":8500.0,""total"":17000.0}]"
طلب-107995,2025-03-08T13:20:00,تم التسليم,عميل-7995,علي حسين,776530265,user238737@example.com,حجة,خور مكسر,عادي,2000.0,بطاقة,تم الدفع,82000.0,YER,82000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":36000.0,""total"":72000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":8000.0,""total"":8000.0}]"
طلب-107996,2025-02-18T14:29:00,قيد الشحن,عميل-7996,سارة ياسر,730339079,user720495@example.com,عدن,الحصبة,سريع,5000.0,بطاقة,تم الدفع,59500.0,YER,59500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":-3,""unit_price"":10500.0,""total"":31500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":5500.0,""total"":11000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":12000.0,""total"":12000.0}]"
طلب-107997,2025-02-21T01:00:00,مؤكد,عميل-7997,أروى محمد,734501489,user859071@example.com,ذمار,كريتر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,22000.0,YER,22000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":5000.0,""total"":5000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":7500.0,""total"":15000.0}]"
طلب-107998,2025-02-11T21:50:00,قيد الشحن,عميل-7998,أحمد محمد,700316448,user266800@example.com,إب,التحرير,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,96500.0,YER,96500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":""١"",""unit_price"":83000.0,""total"":83000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":8500.0,""total"":8500.0}]"
طلب-107999,2025/03/13 19:19:00,مؤكد,عميل-7999,خالد سالم,739280217,user970985@example.com,عدن,شعوب,عادي,2000.0,محفظة إلكترونية,تم الدفع,165500.0,YER,165500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":130500.0,""total"":130500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":11000.0,""total"":33000.0}]"
طلب-108000,2025-04-05T11:43:00,ملغي,عميل-8000,أحمد محمد,733415253,user469802@example.com,الحديدة,شعوب,سريع,٥٠٠٠٫٠,بطاقة,بانتظار الدفع,723500.0,YER,723500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":237000.0,""total"":711000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":7500.0,""total"":7500.0}]"
طلب-108001,2025-03-29T22:04:00,قيد الشحن,عميل-8001,خالد سالم,700735410,user542963@example.com,إب,شعوب,سريع,5000.0,بطاقة,بانتظار الدفع,144000.0,YER,144000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":28500.0,""total"":85500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":11500.0,""total"":34500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":9500.0,""total"":19000.0}]"
طلب-108002,2025-01-28T01:27:00,قيد الشحن,عميل-8002,يوسف طارق,706738806,user697017@example.com,لحج,خور مكسر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,101000.0,YER,101000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":8000.0,""total"":24000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":13000.0,""total"":39000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":11000.0,""total"":33000.0}]"
طلب-108003,2025-04-27T13:32:00,مرتجع,عميل-8003,هدى سالم,774118802,user839298@example.com,عدن,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,200000.00 ريال,YER,200000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":10000.0,""total"":10000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":11000.0,""total"":33000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":77500.0,""total"":155000.0}]"
طلب-108004,2025-01-07T09:14:00,قيد الانتظار,عميل-8004,سارة ياسر,712743161,user13586@example.com,تعز,الحصبة,عادي,2000.0,بطاقة,بانتظار الدفع,194500.0,YER,194500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":45000.0,""total"":135000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":12000.0,""total"":36000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":21500.0,""total"":21500.0}]"
طلب-108005,2025-02-06T08:57:00,تم التسليم,عميل-8005,ريم عادل,77 211 7826,user667934@example.com,صنعاء,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,218000.0,YER,218000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":66000.0,""total"":198000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":6000.0,""total"":18000.0}]"
طلب-108006,2025-04-04T18:14:00,ملغي,عميل-8006,يوسف طارق,731327353,user287240@example.com,صنعاء,شعوب,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,76000.0,YER,76000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":19500.0,""total"":58500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":12500.0,""total"":12500.0}]"
طلب-108007,2025-01-13T05:17:00,مرتجع,عميل-8007,علي حسين,701790729,user423558@example.com,ذمار,جبلة,سريع,5000.0,محفظة إلكترونية,تم الدفع,450000.0,YER,450000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":209000.0,""total"":418000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":9000.0,""total"":27000.0}]"
طلب-108008,2025-03-19T01:55:00,قيد الشحن,عميل-8008,علي حسين,778732616,user669761@example.com,المكلا,القاهرة,عادي,2000.0,محفظة إلكترونية,تم الدفع,173500.0,YER,173500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":8000.0,""total"":16000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":133000.0,""total"":133000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":7500.0,""total"":22500.0}]"
طلب-108009,2025-01-30T06:55:00,قيد الشحن,عميل-8009,أحمد محمد,736700549,user985184@example.com,إب,حدة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,82000.0,YER,82000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":32500.0,""total"":65000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":12000.0,""total"":12000.0}]"
طلب-108010,2025-02-02T15:52:00,مؤكد,عميل-8010,ريم عادل,713187576,user866402@example.com,لحج,حدة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,25500.0,YER,25500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":8500.0,""total"":8500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":6000.0,""total"":12000.0}]"
طلب-108011,2025-01-26T23:27:00,قيد الانتظار,عميل-8011,ريم عادل,733561456,user952128@example.com,المكلا,القاهرة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,185000.0,YER,185000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":6000.0,""total"":12000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":10500.0,""total"":31500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":45500.0,""total"":136500.0}]"
طلب-108012,2025-04-24T05:44:00,تم التسليم,عميل-8012,يوسف طارق,732244296,user701810@example.com,ذمار,خور مكسر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,513500.0,YER,514500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":170500.0,""total"":511500.0}]"
طلب-108013,2025-04-29T23:35:00,قيد الانتظار,عميل-8013,خالد سالم,779873006,user626008@example.com,تعز,شعوب,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,745500.0,YER,745500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":171000.0,""total"":513000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":32000.0,""total"":64000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":163500.0,""total"":163500.0}]"
طلب-108014,2025-01-26T00:41:00,قيد الانتظار,عميل-8014,محمد علي,772736666,user647943@example.com,تعز,حدة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,53500.0,YER,53500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":""غير معروف"",""total"":""غير معروف""},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":7500.0,""total"":7500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":6000.0,""total"":18000.0}]"
طلب-108015,2025-03-26T09:32:00,قيد الشحن,عميل-8015,فاطمة أحمد,774102148,user668073@example.com,عدن,كريتر,عادي,ألفان,نقدًا عند التسليم,بانتظار الدفع,114500.0,YER,114500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":37500.0,""total"":112500.0}]"
طلب-108016,2025-04-26T17:03:00,قيد الانتظار,عميل-8016,ريم عادل,700072782,user824267@example.com,عمران,شعوب,سريع,5000.0,محفظة إلكترونية,تم الدفع,16500.0,YER,17500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":11500.0,""total"":11500.0}]"
طلب-108017,2025-03-28T22:09:00,قيد الانتظار,عميل-8017,محمد علي,735588286,user52352@example.com,حجة,جبلة,سريع,5000.0,بطاقة,بانتظار الدفع,479000.0,YER,479000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":237000.0,""total"":474000.0}]"
طلب-108018,2025-03-12T16:00:00,مؤكد,عميل-8018,محمد علي,707076800,user26478@example.com,تعز,حدة,سريع,5000.0,بطاقة,بانتظار الدفع,289000.0,YER,289000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":142000.0,""total"":284000.0}]"
طلب-108019,2025-02-24T10:10:00,مرتجع,عميل-8019,خالد سالم,777180901,user766554@example.com,حجة,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,14000.0,YER,14000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":9000.0,""total"":9000.0}]"
طلب-108020,2025-01-29T22:55:00,قيد الشحن,عميل-8020,أحمد محمد,779908864,user640937@example.com,إب,خور مكسر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,81500.0,YER,81500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":-3,""unit_price"":10500.0,""total"":31500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":16000.0,""total"":48000.0}]"
طلب-108021,2025-02-12T04:07:00,قيد الشحن,عميل-8021,هدى سالم,778074524,user56450@example.com,المكلا,خور مكسر,عادي,2000.0,بطاقة,تم الدفع,77500.0,YER,77500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":14500.0,""total"":43500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":7500.0,""total"":15000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":8500.0,""total"":17000.0}]"
طلب-108022,2025-01-13T04:17:00,قيد الشحن,عميل-8022,علي حسين,731365035,user292763@example.com,ذمار,كريتر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,152000.0,YER,152000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":6000.0,""total"":18000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":44000.0,""total"":132000.0}]"
طلب-108023,2025-01-06T15:32:00,ملغي,عميل-8023,خالد سالم,702705795,user692916@example.com,المكلا,القاهرة,عادي,2000.0,محفظة إلكترونية,تم الدفع,169500.0,YER,169500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":41500.0,""total"":124500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":29000.0,""total"":29000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":14000.0,""total"":14000.0}]"
طلب-108024,2025-02-06T06:16:00,ملغي,عميل-8024,فاطمة أحمد,731934246,user115095@example.com,الحديدة,كريتر,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,104000.0,YER,104000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":10000.0,""total"":10000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":50000.0,""total"":50000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":13000.0,""total"":39000.0}]"
108025,2025-02-18T13:24:00,قيد الانتظار,عميل-8025,يوسف طارق,739425567,user179214@example.com,حجة,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,105000.0,YER,105000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":8500.0,""total"":17000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":12500.0,""total"":37500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":45500.0,""total"":45500.0}]"
طلب-108026,2025-02-13T02:33:00,قيد الانتظار,عميل-8026,هدى سالم,12345,user439016@example.com,إب,جبلة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,26000.0,YER,26000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":7000.0,""total"":21000.0}]"
طلب-108027,2025-01-14T23:36:00,قيد الانتظار,عميل-8027,محمد علي,708893547,user782596@example.com,عمران,شعوب,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,53000.0,YER,53000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":10000.0,""total"":20000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":14000.0,""total"":28000.0}]"
طلب-108028,2025-04-24T22:25:00,ملغي,عميل-8028,هدى سالم,714244327,user520697@example.com,إب,الحصبة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,821000.0,YER,821000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":150000.0,""total"":300000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":172000.0,""total"":516000.0}]"
طلب-108029,2025-04-16T23:07:00,تم التسليم,عميل-8029,أروى محمد,71 267 9472,user225432@example.com,إب,كريتر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,667000.0,YER,667000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":217000.0,""total"":651000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":5500.0,""total"":11000.0}]"
طلب-108030,2025-01-05T07:10:00,ملغي,عميل-8030,فاطمة أحمد,716153876,user406690@example.com,عمران,كريتر,عادي,2000.0,بطاقة,بانتظار الدفع,150500.0,YER,150500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":""2"",""unit_price"":11500.0,""total"":23000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":118000.0,""total"":118000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":7500.0,""total"":7500.0}]"
طلب-108031,2025-02-12T04:20:00,مؤكد,عميل-8031,فاطمة أحمد,704608836,user50293@example.com,تعز,القاهرة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,10500.0,YER,10500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":5500.0,""total"":5500.0}]"
طلب-108032,2025-03-25T02:38:00,مرتجع,عميل-8032,ريم عادل,739413842,user25189@@example.com,إب,حدة,سريع,5000.0,بطاقة,تم الدفع,438500.0,YER,438500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":5500.0,""total"":5500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":106000.0,""total"":212000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":216000.0,""total"":216000.0}]"
طلب-108033,2025-04-21T21:57:00,ملغي,عميل-8033,أروى محمد,715362691,user156435@example.com,إب,جبلة,سريع,5000.0,محفظة إلكترونية,تم الدفع,31000.0,YER,31000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":8000.0,""total"":16000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":10000.0,""total"":10000.0}]"
طلب-108034,2025-01-23T10:30:00,قيد الانتظار,عميل-8034,ريم عادل,778686622,user204781@example.com,المكلا,كريتر,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,153500.0,YER,153500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":112500.0,""total"":112500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":6000.0,""total"":12000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":13500.0,""total"":27000.0}]"
طلب-108035,2025-03-15T18:26:00,مرتجع,عميل-8035,ريم عادل,717970736,user160217@example.com,ذمار,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,47000.0,YER,47000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":6000.0,""total"":18000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":7000.0,""total"":21000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":6000.0,""total"":6000.0}]"
طلب-108036,2025-01-17T19:36:00,مرتجع,عميل-8036,خالد سالم,706469929,user205878@example.com,تعز,التحرير,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,755500.0,YER,755500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":246500.0,""total"":739500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":5500.0,""total"":11000.0}]"
طلب-108037,2025-03-29T09:18:00,ملغي,عميل-8037,سارة ياسر,708579814,user222493@example.com,صنعاء,خور مكسر,سريع,5000.0,محفظة إلكترونية,تم الدفع,50000.0,YER,50000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9500.0,""total"":28500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":5500.0,""total"":16500.0}]"
طلب-108038,2025-04-29T03:50:00,ملغي,عميل-8038,يوسف طارق,714810227,user260303@@example.com,صنعاء,حدة,عادي,2000.0,بطاقة,تم الدفع,186500.0,YER,186500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":154500.0,""total"":154500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":15000.0,""total"":30000.0}]"
طلب-108039,2025-04-11T23:45:00,تم التسليم,عميل-8039,أحمد محمد,708474449,user367940@example.com,الحديدة,جبلة,سريع,5000.0,بطاقة,بانتظار الدفع,508000.0,YER,508000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":10500.0,""total"":10500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":229000.0,""total"":458000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":11500.0,""total"":34500.0}]"
طلب-108040,2025-04-02T07:26:00,قيد الانتظار,عميل-8040,علي حسين,733078747,user909412@example.com,صنعاء,شعوب,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,262000.0,YER,262000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":""غير معروف"",""total"":""غير معروف""},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":6500.0,""total"":6500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":75000.0,""total"":225000.0}]"
طلب-108041,2025-01-19T18:15:00,مؤكد,عميل-8041,خالد سالم,735220587,user773644@example.com,عدن,خور مكسر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,94000.0,YER,94000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":44500.0,""total"":89000.0}]"
طلب-102133,2025-02-03T18:57:00,ملغي,عميل-8042,ريم عادل,770327274,user111635@example.com,صنعاء,حدة,عادي,2000.0,بطاقة,تم الدفع,35000.0,YER,35000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":11000.0,""total"":33000.0}]"
طلب-108043,2025-02-02T08:43:00,مرتجع,عميل-8043,محمد علي,715171004,user382010@example.com,عدن,كريتر,سريع,5000.0,بطاقة,تم الدفع,36000.0,YER,36000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":25500.0,""total"":25500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":5500.0,""total"":5500.0}]"
طلب-108044,2025-04-25T23:20:00,قيد الانتظار,عميل-8044,خالد سالم,710563720,user815699@example.com,ذمار,التحرير,سريع,5000.0,بطاقة,تم الدفع,442000.0,YER,442000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":143000.0,""total"":429000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":4000.0,""total"":8000.0}]"
طلب-108045,2025-01-25T20:00:00,قيد الانتظار,عميل-8045,هدى سالم,778104442,user792820@example.com,المكلا,شعوب,عادي,2000.0,بطاقة,تم الدفع,60500.0,YER,60500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":12000.0,""total"":24000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":11500.0,""total"":34500.0}]"
طلب-108046,2025-01-22T14:54:00,مؤكد,عميل-8046,فاطمة أحمد,735005765,user809766@example.com,لحج,التحرير,عادي,2000.0,بطاقة,بانتظار الدفع,555500.0,YER,555500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":126500.0,""total"":379500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":15000.0,""total"":15000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":53000.0,""total"":159000.0}]"
طلب-108047,2025-01-22T19:55:00,قيد الشحن,عميل-8047,يوسف طارق,770202644,user382056@example.com,ذمار,شعوب,سريع,5000.0,بطاقة,بانتظار الدفع,61500.0,YER,61500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":7000.0,""total"":21000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":28000.0,""total"":28000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":7500.0,""total"":7500.0}]"
